,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NBA 2K League,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Season 1 Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Season Totals,,,,,,,,,,,,,,,,,,,,,,,,,,Per Game Stats,,,,,,,,,,,,,,,,,,,,,,,
,,Team,Gamertag,Event,GP,PTS,AST,TO,AST/TO,STL,BLK,REB,OREB,DREB,FGA,FGM,FG%,eFG%,2FGA,2FGM,2FG%,3FGA,3FGM,3FG%,FTA,FTM,FT%,PF TKN,PF,,PPG,APG,TO PG,AST/TO,STL PG,BLK PG,RPG,OREB PG,DREB PG,FGA PG,FGM PG,FG%,eFG%,2FGA PG,2FGM PG,2FG%,3FGA PG,3FGM PG,3FG%,FTA PG,FTM PG,FT%,PF TKN PG,PF PG
,,Blazers Gaming,GrantMonster,Mid-Season Tournament 1,4 ,19 ,7 ,3 ,2.3 ,3 ,– ,– ,– ,– ,13 ,7 ,54% ,69% ,6 ,3 ,50% ,7 ,4 ,57% ,1 ,1 ,100% ,2 ,3 ,,4.8 ,1.8 ,0.8 ,2.3 ,0.8 ,– ,– ,– ,– ,3.3 ,1.8 ,54% ,69% ,1.5 ,0.8 ,50% ,1.8 ,1.0 ,57% ,0.3 ,0.3 ,100% ,0.5 ,0.8 
,,Mavs Gaming,Hazzauk2k,Regular Season,9 ,106 ,16 ,7 ,2.3 ,14 ,3 ,45 ,10 ,35 ,80 ,45 ,56% ,65% ,56 ,31 ,55% ,24 ,14 ,58% ,3 ,2 ,67% ,3 ,9 ,,11.8 ,1.8 ,0.8 ,2.3 ,1.6 ,0.3 ,5.0 ,1.1 ,3.9 ,8.9 ,5.0 ,56% ,65% ,6.2 ,3.4 ,55% ,2.7 ,1.6 ,58% ,0.3 ,0.2 ,67% ,0.3 ,1.0 
,,Mavs Gaming,Hazzauk2k,Mid-Season Tournament 2,2 ,11 ,– ,– ,– ,2 ,2 ,5 ,1 ,4 ,7 ,4 ,57% ,79% ,2 ,1 ,50% ,5 ,3 ,60% ,– ,– ,-,– ,3 ,,5.5 ,– ,– ,– ,1.0 ,1.0 ,2.5 ,0.5 ,2.0 ,3.5 ,2.0 ,57% ,79% ,1.0 ,0.5 ,50% ,2.5 ,1.5 ,60% ,– ,– ,-,– ,1.5 
,,Mavs Gaming,Hazzauk2k,Mid-Season Tournament 1,2 ,8 ,1 ,2 ,0.5 ,1 ,– ,7 ,– ,7 ,8 ,3 ,38% ,50% ,2 ,1 ,50% ,6 ,2 ,33% ,– ,– ,-,– ,1 ,,4.0 ,0.5 ,1.0 ,0.5 ,0.5 ,– ,3.5 ,– ,3.5 ,4.0 ,1.5 ,38% ,50% ,1.0 ,0.5 ,50% ,3.0 ,1.0 ,33% ,– ,– ,-,– ,0.5 
,,Cavs Legion GC,Hood,Tip Off,5 ,175 ,38 ,12 ,3.2 ,5 ,4 ,21 ,5 ,16 ,112 ,79 ,71% ,71% ,109 ,78 ,72% ,3 ,1 ,33% ,17 ,16 ,94% ,25 ,9 ,,35.0 ,7.6 ,2.4 ,3.2 ,1.0 ,0.8 ,4.2 ,1.0 ,3.2 ,22.4 ,15.8 ,71% ,71% ,21.8 ,15.6 ,72% ,0.6 ,0.2 ,33% ,3.4 ,3.2 ,94% ,5.0 ,1.8 
,,Cavs Legion GC,Hood,Regular Season,8 ,182 ,43 ,20 ,2.2 ,13 ,8 ,52 ,16 ,36 ,135 ,79 ,59% ,60% ,122 ,75 ,62% ,13 ,4 ,31% ,26 ,20 ,77% ,24 ,8 ,,22.8 ,5.4 ,2.5 ,2.2 ,1.6 ,1.0 ,6.5 ,2.0 ,4.5 ,16.9 ,9.9 ,59% ,60% ,15.3 ,9.4 ,62% ,1.6 ,0.5 ,31% ,3.3 ,2.5 ,77% ,3.0 ,1.0 
,,Cavs Legion GC,Hood,Playoffs,4 ,113 ,58 ,7 ,8.3 ,4 ,– ,1 ,– ,1 ,96 ,45 ,47% ,52% ,72 ,36 ,50% ,24 ,9 ,38% ,15 ,14 ,93% ,18 ,6 ,,28.3 ,14.5 ,1.8 ,8.3 ,1.0 ,– ,0.3 ,– ,0.3 ,24.0 ,11.3 ,47% ,52% ,18.0 ,9.0 ,50% ,6.0 ,2.3 ,38% ,3.8 ,3.5 ,93% ,4.5 ,1.5 
,,Cavs Legion GC,Hood,Mid-Season Tournament 2,3 ,132 ,10 ,13 ,0.8 ,4 ,1 ,20 ,8 ,12 ,83 ,62 ,75% ,75% ,83 ,62 ,75% ,– ,– ,-,10 ,8 ,80% ,13 ,5 ,,44.0 ,3.3 ,4.3 ,0.8 ,1.3 ,0.3 ,6.7 ,2.7 ,4.0 ,27.7 ,20.7 ,75% ,75% ,27.7 ,20.7 ,75% ,– ,– ,-,3.3 ,2.7 ,80% ,4.3 ,1.7 
,,Cavs Legion GC,Hood,Mid-Season Tournament 1,1 ,7 ,9 ,8 ,1.1 ,– ,– ,– ,– ,– ,8 ,3 ,38% ,44% ,4 ,2 ,50% ,4 ,1 ,25% ,– ,– ,-,2 ,– ,,7.0 ,9.0 ,8.0 ,1.1 ,– ,– ,– ,– ,– ,8.0 ,3.0 ,38% ,44% ,4.0 ,2.0 ,50% ,4.0 ,1.0 ,25% ,– ,– ,-,2.0 ,– 
,,Heatcheck Gaming,Hotshot,Tip Off,4 ,84 ,13 ,12 ,1.1 ,7 ,7 ,32 ,6 ,26 ,58 ,38 ,66% ,66% ,58 ,38 ,66% ,– ,– ,-,10 ,8 ,80% ,10 ,11 ,,21.0 ,3.3 ,3.0 ,1.1 ,1.8 ,1.8 ,8.0 ,1.5 ,6.5 ,14.5 ,9.5 ,66% ,66% ,14.5 ,9.5 ,66% ,– ,– ,-,2.5 ,2.0 ,80% ,2.5 ,2.8 
,,Heatcheck Gaming,Hotshot,Regular Season,14 ,453 ,82 ,32 ,2.6 ,20 ,12 ,102 ,35 ,67 ,276 ,197 ,71% ,72% ,271 ,196 ,72% ,5 ,1 ,20% ,69 ,58 ,84% ,72 ,40 ,,32.4 ,5.9 ,2.3 ,2.6 ,1.4 ,0.9 ,7.3 ,2.5 ,4.8 ,19.7 ,14.1 ,71% ,72% ,19.4 ,14.0 ,72% ,0.4 ,0.1 ,20% ,4.9 ,4.1 ,84% ,5.1 ,2.9 
,,Heatcheck Gaming,Hotshot,Playoffs,3 ,151 ,16 ,7 ,2.3 ,3 ,4 ,19 ,4 ,15 ,91 ,73 ,80% ,80% ,91 ,73 ,80% ,– ,– ,-,8 ,5 ,63% ,15 ,11 ,,50.3 ,5.3 ,2.3 ,2.3 ,1.0 ,1.3 ,6.3 ,1.3 ,5.0 ,30.3 ,24.3 ,80% ,80% ,30.3 ,24.3 ,80% ,– ,– ,-,2.7 ,1.7 ,63% ,5.0 ,3.7 
,,Heatcheck Gaming,Hotshot,Mid-Season Tournament 2,1 ,27 ,2 ,3 ,0.7 ,2 ,1 ,4 ,2 ,2 ,18 ,12 ,67% ,67% ,18 ,12 ,67% ,– ,– ,-,5 ,3 ,60% ,4 ,2 ,,27.0 ,2.0 ,3.0 ,0.7 ,2.0 ,1.0 ,4.0 ,2.0 ,2.0 ,18.0 ,12.0 ,67% ,67% ,18.0 ,12.0 ,67% ,– ,– ,-,5.0 ,3.0 ,60% ,4.0 ,2.0 
,,Heatcheck Gaming,Hotshot,Mid-Season Tournament 1,1 ,26 ,3 ,4 ,0.8 ,2 ,3 ,7 ,3 ,4 ,18 ,12 ,67% ,67% ,18 ,12 ,67% ,– ,– ,-,2 ,2 ,100% ,3 ,7 ,,26.0 ,3.0 ,4.0 ,0.8 ,2.0 ,3.0 ,7.0 ,3.0 ,4.0 ,18.0 ,12.0 ,67% ,67% ,18.0 ,12.0 ,67% ,– ,– ,-,2.0 ,2.0 ,100% ,3.0 ,7.0 
,,Heatcheck Gaming,Hotshot,Finals,2 ,82 ,16 ,5 ,3.2 ,2 ,1 ,12 ,5 ,7 ,47 ,38 ,81% ,81% ,47 ,38 ,81% ,– ,– ,-,7 ,6 ,86% ,7 ,5 ,,41.0 ,8.0 ,2.5 ,3.2 ,1.0 ,0.5 ,6.0 ,2.5 ,3.5 ,23.5 ,19.0 ,81% ,81% ,23.5 ,19.0 ,81% ,– ,– ,-,3.5 ,3.0 ,86% ,3.5 ,2.5 
,,Heatcheck Gaming,HyperIsPro,Tip Off,3 ,12 ,3 ,1 ,3.0 ,5 ,– ,4 ,1 ,3 ,10 ,5 ,50% ,60% ,3 ,3 ,100% ,7 ,2 ,29% ,– ,– ,-,4 ,2 ,,4.0 ,1.0 ,0.3 ,3.0 ,1.7 ,– ,1.3 ,0.3 ,1.0 ,3.3 ,1.7 ,50% ,60% ,1.0 ,1.0 ,100% ,2.3 ,0.7 ,29% ,– ,– ,-,1.3 ,0.7 
,,Heatcheck Gaming,HyperIsPro,Regular Season,9 ,61 ,11 ,6 ,1.8 ,6 ,5 ,18 ,4 ,14 ,42 ,26 ,62% ,68% ,31 ,21 ,68% ,11 ,5 ,45% ,5 ,4 ,80% ,6 ,10 ,,6.8 ,1.2 ,0.7 ,1.8 ,0.7 ,0.6 ,2.0 ,0.4 ,1.6 ,4.7 ,2.9 ,62% ,68% ,3.4 ,2.3 ,68% ,1.2 ,0.6 ,45% ,0.6 ,0.4 ,80% ,0.7 ,1.1 
,,Heatcheck Gaming,HyperIsPro,Mid-Season Tournament 2,1 ,2 ,1 ,– ,– ,4 ,– ,4 ,– ,4 ,3 ,– ,– ,– ,– ,– ,-,3 ,– ,– ,2 ,2 ,100% ,1 ,– ,,2.0 ,1.0 ,– ,– ,4.0 ,– ,4.0 ,– ,4.0 ,3.0 ,– ,– ,– ,– ,– ,-,3.0 ,– ,– ,2.0 ,2.0 ,100% ,1.0 ,– 
,,Heatcheck Gaming,HyperIsPro,Mid-Season Tournament 1,1 ,5 ,2 ,– ,– ,1 ,– ,1 ,– ,1 ,4 ,2 ,50% ,63% ,2 ,1 ,50% ,2 ,1 ,50% ,– ,– ,-,– ,1 ,,5.0 ,2.0 ,– ,– ,1.0 ,– ,1.0 ,– ,1.0 ,4.0 ,2.0 ,50% ,63% ,2.0 ,1.0 ,50% ,2.0 ,1.0 ,50% ,– ,– ,-,– ,1.0 
,,Knicks Gaming,IamAdamthe1st,Tip Off,3 ,42 ,27 ,9 ,3.0 ,5 ,– ,1 ,– ,1 ,31 ,15 ,48% ,55% ,18 ,11 ,61% ,13 ,4 ,31% ,8 ,8 ,100% ,12 ,5 ,,14.0 ,9.0 ,3.0 ,3.0 ,1.7 ,– ,0.3 ,– ,0.3 ,10.3 ,5.0 ,48% ,55% ,6.0 ,3.7 ,61% ,4.3 ,1.3 ,31% ,2.7 ,2.7 ,100% ,4.0 ,1.7 
,,Knicks Gaming,IamAdamthe1st,Regular Season,14 ,208 ,165 ,50 ,3.3 ,13 ,1 ,9 ,2 ,7 ,178 ,75 ,42% ,52% ,94 ,39 ,42% ,84 ,36 ,43% ,26 ,22 ,85% ,49 ,39 ,,14.9 ,11.8 ,3.6 ,3.3 ,0.9 ,0.1 ,0.6 ,0.1 ,0.5 ,12.7 ,5.4 ,42% ,52% ,6.7 ,2.8 ,42% ,6.0 ,2.6 ,43% ,1.9 ,1.6 ,85% ,3.5 ,2.8 
,,Knicks Gaming,IamAdamthe1st,Playoffs,4 ,121 ,45 ,15 ,3.0 ,5 ,1 ,9 ,5 ,4 ,87 ,48 ,55% ,63% ,59 ,34 ,58% ,28 ,14 ,50% ,11 ,11 ,100% ,20 ,9 ,,30.3 ,11.3 ,3.8 ,3.0 ,1.3 ,0.3 ,2.3 ,1.3 ,1.0 ,21.8 ,12.0 ,55% ,63% ,14.8 ,8.5 ,58% ,7.0 ,3.5 ,50% ,2.8 ,2.8 ,100% ,5.0 ,2.3 
,,Knicks Gaming,IamAdamthe1st,Mid-Season Tournament 2,4 ,107 ,31 ,9 ,3.4 ,1 ,– ,5 ,2 ,3 ,68 ,40 ,59% ,74% ,32 ,20 ,63% ,36 ,20 ,56% ,7 ,7 ,100% ,9 ,12 ,,26.8 ,7.8 ,2.3 ,3.4 ,0.3 ,– ,1.3 ,0.5 ,0.8 ,17.0 ,10.0 ,59% ,74% ,8.0 ,5.0 ,63% ,9.0 ,5.0 ,56% ,1.8 ,1.8 ,100% ,2.3 ,3.0 
,,Knicks Gaming,IamAdamthe1st,Mid-Season Tournament 1,3 ,47 ,31 ,13 ,2.4 ,3 ,– ,1 ,– ,1 ,32 ,18 ,56% ,63% ,23 ,14 ,61% ,9 ,4 ,44% ,7 ,7 ,100% ,10 ,10 ,,15.7 ,10.3 ,4.3 ,2.4 ,1.0 ,– ,0.3 ,– ,0.3 ,10.7 ,6.0 ,56% ,63% ,7.7 ,4.7 ,61% ,3.0 ,1.3 ,44% ,2.3 ,2.3 ,100% ,3.3 ,3.3 
,,Knicks Gaming,IamAdamthe1st,Finals,2 ,46 ,20 ,5 ,4.0 ,– ,– ,3 ,2 ,1 ,43 ,17 ,40% ,48% ,27 ,10 ,37% ,16 ,7 ,44% ,6 ,5 ,83% ,8 ,2 ,,23.0 ,10.0 ,2.5 ,4.0 ,– ,– ,1.5 ,1.0 ,0.5 ,21.5 ,8.5 ,40% ,48% ,13.5 ,5.0 ,37% ,8.0 ,3.5 ,44% ,3.0 ,2.5 ,83% ,4.0 ,1.0 
,,Knicks Gaming,Idrisdagoat6,Tip Off,3 ,56 ,4 ,7 ,0.6 ,3 ,2 ,28 ,9 ,19 ,32 ,22 ,69% ,69% ,32 ,22 ,69% ,– ,– ,-,13 ,12 ,92% ,7 ,3 ,,18.7 ,1.3 ,2.3 ,0.6 ,1.0 ,0.7 ,9.3 ,3.0 ,6.3 ,10.7 ,7.3 ,69% ,69% ,10.7 ,7.3 ,69% ,– ,– ,-,4.3 ,4.0 ,92% ,2.3 ,1.0 
,,Knicks Gaming,Idrisdagoat6,Regular Season,13 ,226 ,27 ,14 ,1.9 ,18 ,8 ,78 ,34 ,44 ,159 ,97 ,61% ,65% ,134 ,84 ,63% ,25 ,13 ,52% ,20 ,19 ,95% ,27 ,27 ,,17.4 ,2.1 ,1.1 ,1.9 ,1.4 ,0.6 ,6.0 ,2.6 ,3.4 ,12.2 ,7.5 ,61% ,65% ,10.3 ,6.5 ,63% ,1.9 ,1.0 ,52% ,1.5 ,1.5 ,95% ,2.1 ,2.1 
,,Knicks Gaming,Idrisdagoat6,Playoffs,4 ,45 ,3 ,4 ,0.8 ,– ,1 ,10 ,2 ,8 ,28 ,17 ,61% ,70% ,18 ,12 ,67% ,10 ,5 ,50% ,6 ,6 ,100% ,9 ,2 ,,11.3 ,0.8 ,1.0 ,0.8 ,– ,0.3 ,2.5 ,0.5 ,2.0 ,7.0 ,4.3 ,61% ,70% ,4.5 ,3.0 ,67% ,2.5 ,1.3 ,50% ,1.5 ,1.5 ,100% ,2.3 ,0.5 
,,Knicks Gaming,Idrisdagoat6,Mid-Season Tournament 2,4 ,86 ,8 ,9 ,0.9 ,2 ,1 ,11 ,6 ,5 ,48 ,33 ,69% ,79% ,31 ,23 ,74% ,17 ,10 ,59% ,12 ,10 ,83% ,13 ,2 ,,21.5 ,2.0 ,2.3 ,0.9 ,0.5 ,0.3 ,2.8 ,1.5 ,1.3 ,12.0 ,8.3 ,69% ,79% ,7.8 ,5.8 ,74% ,4.3 ,2.5 ,59% ,3.0 ,2.5 ,83% ,3.3 ,0.5 
,,Knicks Gaming,Idrisdagoat6,Mid-Season Tournament 1,3 ,59 ,15 ,3 ,5.0 ,6 ,6 ,20 ,7 ,13 ,41 ,26 ,63% ,63% ,41 ,26 ,63% ,– ,– ,-,8 ,7 ,88% ,6 ,10 ,,19.7 ,5.0 ,1.0 ,5.0 ,2.0 ,2.0 ,6.7 ,2.3 ,4.3 ,13.7 ,8.7 ,63% ,63% ,13.7 ,8.7 ,63% ,– ,– ,-,2.7 ,2.3 ,88% ,2.0 ,3.3 
,,Knicks Gaming,Idrisdagoat6,Finals,2 ,23 ,1 ,– ,– ,1 ,– ,9 ,1 ,8 ,11 ,9 ,82% ,91% ,8 ,7 ,88% ,3 ,2 ,67% ,3 ,3 ,100% ,5 ,1 ,,11.5 ,0.5 ,– ,– ,0.5 ,– ,4.5 ,0.5 ,4.0 ,5.5 ,4.5 ,82% ,91% ,4.0 ,3.5 ,88% ,1.5 ,1.0 ,67% ,1.5 ,1.5 ,100% ,2.5 ,0.5 
,,76ers GC,Ifeast,Tip Off,6 ,51 ,11 ,6 ,1.8 ,11 ,– ,30 ,8 ,22 ,33 ,20 ,61% ,68% ,20 ,15 ,75% ,13 ,5 ,39% ,8 ,6 ,75% ,8 ,4 ,,8.5 ,1.8 ,1.0 ,1.8 ,1.8 ,– ,5.0 ,1.3 ,3.7 ,5.5 ,3.3 ,61% ,68% ,3.3 ,2.5 ,75% ,2.2 ,0.8 ,39% ,1.3 ,1.0 ,75% ,1.3 ,0.7 
,,76ers GC,Ifeast,Regular Season,14 ,176 ,38 ,15 ,2.5 ,15 ,8 ,95 ,39 ,56 ,109 ,77 ,71% ,75% ,89 ,68 ,76% ,20 ,9 ,45% ,15 ,13 ,87% ,12 ,18 ,,12.6 ,2.7 ,1.1 ,2.5 ,1.1 ,0.6 ,6.8 ,2.8 ,4.0 ,7.8 ,5.5 ,71% ,75% ,6.4 ,4.9 ,76% ,1.4 ,0.6 ,45% ,1.1 ,0.9 ,87% ,0.9 ,1.3 
,,76ers GC,Ifeast,Playoffs,3 ,48 ,7 ,1 ,7.0 ,4 ,4 ,43 ,16 ,27 ,39 ,23 ,59% ,59% ,39 ,23 ,59% ,– ,– ,-,3 ,2 ,67% ,4 ,10 ,,16.0 ,2.3 ,0.3 ,7.0 ,1.3 ,1.3 ,14.3 ,5.3 ,9.0 ,13.0 ,7.7 ,59% ,59% ,13.0 ,7.7 ,59% ,– ,– ,-,1.0 ,0.7 ,67% ,1.3 ,3.3 
,,76ers GC,Ifeast,Mid-Season Tournament 2,1 ,7 ,– ,– ,– ,– ,– ,7 ,1 ,6 ,7 ,3 ,43% ,43% ,5 ,3 ,60% ,2 ,– ,– ,1 ,1 ,100% ,2 ,1 ,,7.0 ,– ,– ,– ,– ,– ,7.0 ,1.0 ,6.0 ,7.0 ,3.0 ,43% ,43% ,5.0 ,3.0 ,60% ,2.0 ,– ,– ,1.0 ,1.0 ,100% ,2.0 ,1.0 
,,76ers GC,Ifeast,Mid-Season Tournament 1,3 ,34 ,11 ,6 ,1.8 ,3 ,3 ,16 ,5 ,11 ,22 ,16 ,73% ,75% ,19 ,15 ,79% ,3 ,1 ,33% ,1 ,1 ,100% ,1 ,1 ,,11.3 ,3.7 ,2.0 ,1.8 ,1.0 ,1.0 ,5.3 ,1.7 ,3.7 ,7.3 ,5.3 ,73% ,75% ,6.3 ,5.0 ,79% ,1.0 ,0.3 ,33% ,0.3 ,0.3 ,100% ,0.3 ,0.3 
,,Pistons GT,Iinsanitty,Tip Off,5 ,73 ,8 ,10 ,0.8 ,6 ,– ,13 ,2 ,11 ,56 ,32 ,57% ,57% ,56 ,32 ,57% ,– ,– ,-,10 ,9 ,90% ,11 ,7 ,,14.6 ,1.6 ,2.0 ,0.8 ,1.2 ,– ,2.6 ,0.4 ,2.2 ,11.2 ,6.4 ,57% ,57% ,11.2 ,6.4 ,57% ,– ,– ,-,2.0 ,1.8 ,90% ,2.2 ,1.4 
,,Pistons GT,Iinsanitty,Regular Season,14 ,197 ,29 ,19 ,1.5 ,12 ,3 ,31 ,10 ,21 ,139 ,88 ,63% ,66% ,127 ,81 ,64% ,12 ,7 ,58% ,18 ,14 ,78% ,26 ,22 ,,14.1 ,2.1 ,1.4 ,1.5 ,0.9 ,0.2 ,2.2 ,0.7 ,1.5 ,9.9 ,6.3 ,63% ,66% ,9.1 ,5.8 ,64% ,0.9 ,0.5 ,58% ,1.3 ,1.0 ,78% ,1.9 ,1.6 
,,Pistons GT,Iinsanitty,Playoffs,1 ,5 ,6 ,2 ,3.0 ,– ,– ,1 ,1 ,– ,9 ,2 ,22% ,28% ,4 ,1 ,25% ,5 ,1 ,20% ,– ,– ,-,– ,1 ,,5.0 ,6.0 ,2.0 ,3.0 ,– ,– ,1.0 ,1.0 ,– ,9.0 ,2.0 ,22% ,28% ,4.0 ,1.0 ,25% ,5.0 ,1.0 ,20% ,– ,– ,-,– ,1.0 
,,Pistons GT,Iinsanitty,Mid-Season Tournament 2,3 ,50 ,3 ,2 ,1.5 ,6 ,4 ,12 ,3 ,9 ,32 ,22 ,69% ,69% ,32 ,22 ,69% ,– ,– ,-,10 ,6 ,60% ,13 ,3 ,,16.7 ,1.0 ,0.7 ,1.5 ,2.0 ,1.3 ,4.0 ,1.0 ,3.0 ,10.7 ,7.3 ,69% ,69% ,10.7 ,7.3 ,69% ,– ,– ,-,3.3 ,2.0 ,60% ,4.3 ,1.0 
,,Pistons GT,Iinsanitty,Mid-Season Tournament 1,1 ,3 ,1 ,– ,– ,– ,– ,3 ,1 ,2 ,2 ,1 ,50% ,75% ,– ,– ,-,2 ,1 ,50% ,– ,– ,-,1 ,– ,,3.0 ,1.0 ,– ,– ,– ,– ,3.0 ,1.0 ,2.0 ,2.0 ,1.0 ,50% ,75% ,– ,– ,-,2.0 ,1.0 ,50% ,– ,– ,-,1.0 ,– 
,,Pistons GT,ImSoFarAhead,Tip Off,5 ,46 ,36 ,17 ,2.1 ,10 ,– ,6 ,– ,6 ,34 ,18 ,53% ,65% ,15 ,10 ,67% ,19 ,8 ,42% ,2 ,2 ,100% ,12 ,11 ,,9.2 ,7.2 ,3.4 ,2.1 ,2.0 ,– ,1.2 ,– ,1.2 ,6.8 ,3.6 ,53% ,65% ,3.0 ,2.0 ,67% ,3.8 ,1.6 ,42% ,0.4 ,0.4 ,100% ,2.4 ,2.2 
,,Pistons GT,ImSoFarAhead,Regular Season,14 ,198 ,113 ,34 ,3.3 ,16 ,– ,10 ,2 ,8 ,158 ,79 ,50% ,58% ,98 ,54 ,55% ,60 ,25 ,42% ,16 ,15 ,94% ,38 ,41 ,,14.1 ,8.1 ,2.4 ,3.3 ,1.1 ,– ,0.7 ,0.1 ,0.6 ,11.3 ,5.6 ,50% ,58% ,7.0 ,3.9 ,55% ,4.3 ,1.8 ,42% ,1.1 ,1.1 ,94% ,2.7 ,2.9 
,,Pistons GT,ImSoFarAhead,Playoffs,1 ,11 ,5 ,2 ,2.5 ,2 ,2 ,– ,– ,– ,7 ,4 ,57% ,64% ,5 ,3 ,60% ,2 ,1 ,50% ,2 ,2 ,100% ,2 ,1 ,,11.0 ,5.0 ,2.0 ,2.5 ,2.0 ,2.0 ,– ,– ,– ,7.0 ,4.0 ,57% ,64% ,5.0 ,3.0 ,60% ,2.0 ,1.0 ,50% ,2.0 ,2.0 ,100% ,2.0 ,1.0 
,,Pistons GT,ImSoFarAhead,Mid-Season Tournament 2,3 ,58 ,32 ,10 ,3.2 ,3 ,– ,1 ,– ,1 ,35 ,22 ,63% ,77% ,17 ,12 ,71% ,18 ,10 ,56% ,4 ,4 ,100% ,12 ,7 ,,19.3 ,10.7 ,3.3 ,3.2 ,1.0 ,– ,0.3 ,– ,0.3 ,11.7 ,7.3 ,63% ,77% ,5.7 ,4.0 ,71% ,6.0 ,3.3 ,56% ,1.3 ,1.3 ,100% ,4.0 ,2.3 
,,Pistons GT,ImSoFarAhead,Mid-Season Tournament 1,1 ,7 ,6 ,– ,– ,1 ,– ,– ,– ,– ,11 ,3 ,27% ,32% ,6 ,2 ,33% ,5 ,1 ,20% ,– ,– ,-,3 ,4 ,,7.0 ,6.0 ,– ,– ,1.0 ,– ,– ,– ,– ,11.0 ,3.0 ,27% ,32% ,6.0 ,2.0 ,33% ,5.0 ,1.0 ,20% ,– ,– ,-,3.0 ,4.0 
,,Pistons GT,IxSplashKingxI,Tip Off,4 ,19 ,4 ,3 ,1.3 ,1 ,– ,1 ,– ,1 ,13 ,7 ,54% ,73% ,4 ,2 ,50% ,9 ,5 ,56% ,– ,– ,-,– ,1 ,,4.8 ,1.0 ,0.8 ,1.3 ,0.3 ,– ,0.3 ,– ,0.3 ,3.3 ,1.8 ,54% ,73% ,1.0 ,0.5 ,50% ,2.3 ,1.3 ,56% ,– ,– ,-,– ,0.3 
,,Pistons GT,IxSplashKingxI,Regular Season,7 ,26 ,8 ,5 ,1.6 ,4 ,1 ,7 ,– ,7 ,34 ,10 ,29% ,38% ,12 ,4 ,33% ,22 ,6 ,27% ,– ,– ,-,1 ,3 ,,3.7 ,1.1 ,0.7 ,1.6 ,0.6 ,0.1 ,1.0 ,– ,1.0 ,4.9 ,1.4 ,29% ,38% ,1.7 ,0.6 ,33% ,3.1 ,0.9 ,27% ,– ,– ,-,0.1 ,0.4 
,,Heatcheck Gaming,Jalen03303,Tip Off,1 ,6 ,– ,– ,– ,2 ,– ,1 ,– ,1 ,3 ,2 ,67% ,100% ,– ,– ,-,3 ,2 ,67% ,– ,– ,-,– ,– ,,6.0 ,– ,– ,– ,2.0 ,– ,1.0 ,– ,1.0 ,3.0 ,2.0 ,67% ,100% ,– ,– ,-,3.0 ,2.0 ,67% ,– ,– ,-,– ,– 
,,Heatcheck Gaming,Jalen03303,Regular Season,9 ,37 ,5 ,2 ,2.5 ,5 ,3 ,14 ,1 ,13 ,25 ,13 ,52% ,74% ,5 ,2 ,40% ,20 ,11 ,55% ,– ,– ,-,2 ,7 ,,4.1 ,0.6 ,0.2 ,2.5 ,0.6 ,0.3 ,1.6 ,0.1 ,1.4 ,2.8 ,1.4 ,52% ,74% ,0.6 ,0.2 ,40% ,2.2 ,1.2 ,55% ,– ,– ,-,0.2 ,0.8 
,,Heatcheck Gaming,Jalen03303,Playoffs,3 ,8 ,4 ,1 ,4.0 ,4 ,– ,4 ,3 ,1 ,4 ,2 ,50% ,75% ,– ,– ,-,4 ,2 ,50% ,2 ,2 ,100% ,2 ,2 ,,2.7 ,1.3 ,0.3 ,4.0 ,1.3 ,– ,1.3 ,1.0 ,0.3 ,1.3 ,0.7 ,50% ,75% ,– ,– ,-,1.3 ,0.7 ,50% ,0.7 ,0.7 ,100% ,0.7 ,0.7 
,,Heatcheck Gaming,Jalen03303,Mid-Season Tournament 1,1 ,15 ,4 ,1 ,4.0 ,– ,– ,– ,– ,– ,9 ,5 ,56% ,78% ,3 ,1 ,33% ,6 ,4 ,67% ,1 ,1 ,100% ,1 ,– ,,15.0 ,4.0 ,1.0 ,4.0 ,– ,– ,– ,– ,– ,9.0 ,5.0 ,56% ,78% ,3.0 ,1.0 ,33% ,6.0 ,4.0 ,67% ,1.0 ,1.0 ,100% ,1.0 ,– 
,,Heatcheck Gaming,Jalen03303,Finals,2 ,14 ,2 ,1 ,2.0 ,– ,1 ,7 ,2 ,5 ,12 ,7 ,58% ,58% ,11 ,7 ,64% ,1 ,– ,– ,– ,– ,-,– ,2 ,,7.0 ,1.0 ,0.5 ,2.0 ,– ,0.5 ,3.5 ,1.0 ,2.5 ,6.0 ,3.5 ,58% ,58% ,5.5 ,3.5 ,64% ,0.5 ,– ,– ,– ,– ,-,– ,1.0 
